"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",81.379,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",82.724,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",83.13,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",82.11,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",78.064,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",73.244,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",71.56,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",70.338,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",316.857,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",313.75,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",314.798,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",319.122,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",313.676,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",310.839,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",308.598,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",303.927,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",308.497,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",311.518,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",305.236,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",306.693,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",309.088,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",301.334,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",314.15,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",321.457,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",317.296,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",308.53,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",314.621,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",330.26,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",140.024,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",137.934,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",139.735,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",138.002,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",136.929,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",136.929,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",137.879,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",139.591,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",144.469,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",148.577,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",150.531,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",151.537,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",155.586,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",159.903,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",163.124,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",165.973,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",168.59,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",167.27,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",165.185,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",164.888,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",426.567,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",423.016,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",421.388,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",414.463,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",403.448,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",396.202,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",396.693,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",411.039,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",428.732,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",442.159,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",445.602,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",440.587,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",418.664,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",386.839,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",357.105,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",327.459,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",315.538,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",308.903,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",316.035,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",334.456,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",338.502,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",334.392,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",327.854,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",317.6,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",313.678,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",310.165,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",308.452,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",301.444,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",299.157,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",307.228,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",305.823,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",310.342,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",323.502,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",330.593,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",326.494,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",328.671,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",319.85,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",319.696,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",314.245,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",311.503,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",402.485,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",409.142,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",428.324,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",441.691,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",443.143,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",449.118,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",440.845,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",422.243,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",423.948,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",422.504,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",413.265,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",408.242,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",415.1,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",412.464,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",425.416,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",430.215,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",439.334,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",448.833,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",465.13,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",477.773,
"MDA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",674.215,
"MDA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",676.051,
"MDA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",715.465,
"MDA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",753.849,
"MDA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",760.286,
"MDA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",805.29,
"MDA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",794.605,
"MDA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",804.308,
"MDA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",801.614,
"MDA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",805.917,
"MDA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",825.819,
"MDA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",731.032,
"MDA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",715.704,
"MDA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",674.637,
"MDA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",679.878,
"MDA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",678.368,
"MDA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",596.103,
"MDA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",513.287,
"MDA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",514.087,
"MDA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",520.199,
"MNG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",451.623,
"MNG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",457.432,
"MNG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",452.697,
"MNG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",447.564,
"MNG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",441.371,
"MNG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",440.475,
"MNG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",443.546,
"MNG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",449.639,
"MNG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",467.15,
"MNG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",500.03,
"MNG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",528.279,
"MNG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",553.245,
"MNG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",573.05,
"MNG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",590.339,
"MNG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",597.897,
"MNG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",602.498,
"MNG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",619.629,
"MNG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",632.259,
"MNG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",655.17,
"MNG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",696.588,
"MAR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",447.583,
"MAR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",456.373,
"MAR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",466.151,
"MAR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",487.708,
"MAR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",501.988,
"MAR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",518.268,
"MAR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",535.824,
"MAR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",554.599,
"MAR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",570.247,
"MAR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",583.342,
"MAR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",592.617,
"MAR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",598.006,
"MAR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",606.432,
"MAR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",652.391,
"MAR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",656.063,
"MAR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",663.423,
"MAR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",684.825,
"MAR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",710.163,
"MAR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",728.502,
"MAR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",742.247,
"MOZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",48.725,
"MOZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",47.893,
"MOZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",47.568,
"MOZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",47.066,
"MOZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",47.349,
"MOZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",48.096,
"MOZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",50.952,
"MOZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",53.199,
"MOZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",55.928,
"MOZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",58.13,
"MOZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",60.264,
"MOZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",62.135,
"MOZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",64.996,
"MOZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",66.822,
"MOZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",67.816,
"MOZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",67.434,
"MOZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",65.331,
"MOZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",63.43,
"MOZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",62.281,
"MOZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",61.767,
"MMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",283.701,
"MMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",293.672,
"MMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",309.203,
"MMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",327.276,
"MMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",347.707,
"MMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",361.096,
"MMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",375.645,
"MMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",388.372,
"MMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",400.435,
"MMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",410.872,
"MMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",412.04,
"MMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",411.905,
"MMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",408.42,
"MMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",408.84,
"MMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",408.307,
"MMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",409.112,
"MMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",411.181,
"MMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",414.652,
"MMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",426.252,
"MMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",447.049,
"NAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",304.857,
"NAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",306.615,
"NAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",312.645,
"NAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",311.612,
"NAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",307.753,
"NAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",304.467,
"NAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",300.053,
"NAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",300.72,
"NAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",303.208,
"NAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",307.548,
"NAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",312.405,
"NAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",311.819,
"NAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",315.176,
"NAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",322.207,
"NAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",327.689,
"NAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",330.477,
"NAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",327.261,
"NAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",322.599,
"NAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",319.439,
"NAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",316.121,
"NPL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",251.352,
"NPL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",256.72,
"NPL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",262.703,
"NPL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",270.343,
"NPL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",280.871,
"NPL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",296.442,
"NPL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",314.296,
"NPL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",332.903,
"NPL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",352.199,
"NPL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",373.177,
"NPL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",394.274,
"NPL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",428.78,
"NPL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",470.212,
"NPL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",515.148,
"NPL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",549.058,
"NPL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",573.033,
"NPL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",571.919,
"NPL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",572.427,
"NPL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",590.114,
"NPL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",625.103,
"NIC","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",78.226,
"NIC","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",83.31,
"NIC","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",90.164,
"NIC","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",96.178,
"NIC","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",101.172,
"NIC","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",108.096,
"NIC","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",104.713,
"NIC","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",110.778,
"NIC","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",114.5,
"NIC","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",115.984,
"NIC","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",116.678,
"NIC","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",122.01,
"NIC","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",128.265,
"NIC","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",134.984,
"NIC","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",140.522,
"NIC","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",140.942,
"NIC","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",142.044,
"NIC","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",138.82,
"NIC","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",144.128,
"NIC","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",153.179,
"NER","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",172.357,
"NER","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",170.288,
"NER","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",164.965,
"NER","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",161.806,
"NER","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",151.301,
"NER","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",152.77,
"NER","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",143.211,
"NER","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",137.117,
"NER","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",125.036,
"NER","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",120.864,
"NER","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",117.401,
"NER","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",119.516,
"NER","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",124.278,
"NER","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",131.633,
"NER","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",136.773,
"NER","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",139.39,
"NER","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",134.377,
"NER","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",128.29,
"NER","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",125.527,
"NER","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",127.141,
"NGA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",272.094,
"NGA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",273.631,
"NGA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",279.018,
"NGA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",282.516,
"NGA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",285.241,
"NGA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",284.095,
"NGA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",285.024,
"NGA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",284.254,
"NGA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",283.289,
"NGA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",287.109,
"NGA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",291.969,
"NGA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",302.444,
"NGA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",322.941,
"NGA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",343.955,
"NGA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",357.326,
"NGA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",361.862,
"NGA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",353.106,
"NGA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",339.295,
"NGA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",335.096,
"NGA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",340.726,
"PSE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",352.967,
"PSE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",360.357,
"PSE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",368.133,
"PSE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",372.168,
"PSE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",375.909,
"PSE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",377.442,
"PSE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",379.228,
"PSE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",378.073,
"PSE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",379.844,
"PSE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",379.852,
"PSE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",379.51,
"PSE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",376.373,
"PSE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",360.083,
"PSE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",356.078,
"PSE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",371.397,
"PSE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",381.296,
